Date,City,Temperature_C,Humidity_Pct,Rainfall_mm,WindSpeed_kmh,AirPressure_hPa,WeatherCondition,ExtremeEvent
2023-05-19,Bangalore,27.5,56.7,9.1,24.0,1007.3,Clear,None
2023-05-19,Mumbai,34.5,64.2,4.7,28.5,1011.8,Clear,None
2023-05-19,Delhi,36.2,68.0,18.3,37.4,1013.3,Rainy,None
2023-05-19,Mumbai,12.5,52.0,1.7,3.5,1013.8,Clear,None
2023-05-20,Delhi,24.0,77.8,37.7,6.7,1003.4,Rainy,None
2023-05-20,Chennai,19.8,94.5,7.6,19.7,1007.9,Clear,None
2023-05-20,Chennai,28.8,68.6,5.9,10.6,1013.4,Clear,None
2023-05-20,Chennai,26.0,85.3,31.0,3.6,1019.5,Rainy,None
2023-05-20,Chennai,37.5,62.7,0.1,4.5,1013.6,Sunny,None
2023-05-21,Bangalore,16.1,40.0,4.2,10.4,1022.6,Clear,None
2023-05-21,Delhi,19.7,84.4,8.8,16.2,1004.9,Clear,None
2023-05-21,Mumbai,35.7,51.0,6.1,20.2,998.1,Sunny,None
2023-05-21,Kolkata,34.0,92.1,5.8,26.4,1020.3,Clear,None
2023-05-21,Kolkata,22.2,59.7,12.2,20.3,1007.4,Rainy,None
2023-05-22,Delhi,25.1,77.2,2.5,3.6,1009.3,Clear,None
2023-05-22,Mumbai,31.8,59.2,3.6,9.6,1027.5,Clear,None
2023-05-22,Chennai,22.0,62.2,19.3,9.3,1014.3,Rainy,None
2023-05-22,Bangalore,29.0,51.7,0.7,11.7,1007.7,Clear,None
2023-05-22,Bangalore,28.5,90.5,5.8,5.2,1002.9,Clear,None
2023-05-23,Delhi,29.5,71.1,10.7,5.5,1014.0,Rainy,None
2023-05-23,Delhi,29.2,92.2,29.4,11.2,1006.2,Rainy,None
2023-05-23,Mumbai,33.3,82.3,4.2,12.6,1010.6,Clear,None
2023-05-23,Bangalore,29.1,66.2,7.5,3.7,1014.7,Clear,None
2023-05-23,Mumbai,24.0,67.0,10.9,9.8,1019.2,Rainy,None
2023-05-24,Chennai,32.4,57.6,5.4,7.9,1008.4,Clear,None
2023-05-24,Chennai,28.5,68.5,18.5,12.6,1014.4,Rainy,None
2023-05-24,Delhi,20.7,85.2,6.9,15.8,1012.2,Clear,None
2023-05-24,Chennai,32.0,74.5,9.5,5.0,1013.8,Clear,None
2023-05-24,Delhi,27.0,63.5,0.6,16.3,1001.6,Clear,None
2023-05-25,Kolkata,23.1,85.5,13.0,20.6,1011.6,Rainy,None
2023-05-25,Bangalore,32.2,82.9,24.9,19.7,1016.5,Rainy,None
2023-05-25,Delhi,11.5,73.2,2.5,19.5,1011.4,Clear,None
2023-05-25,Mumbai,29.7,67.9,3.0,24.8,1011.9,Clear,None
2023-05-25,Bangalore,18.7,56.6,21.6,10.3,1010.3,Rainy,None
2023-05-26,Bangalore,38.3,61.0,16.8,14.7,1020.3,Rainy,None
2023-05-26,Mumbai,29.5,73.5,22.3,10.8,1017.2,Rainy,None
2023-05-26,Delhi,25.4,44.3,23.6,8.2,1006.1,Rainy,None
2023-05-26,Mumbai,31.4,42.5,3.3,3.8,1006.3,Clear,None
2023-05-26,Kolkata,23.1,38.3,14.5,12.1,1002.7,Rainy,None
2023-05-27,Kolkata,17.0,73.2,0.9,12.1,1011.3,Clear,None
2023-05-27,Chennai,27.2,73.7,1.7,2.6,1010.7,Clear,None
2023-05-27,Chennai,24.7,54.5,1.1,10.6,1017.2,Clear,None
2023-05-27,Mumbai,32.5,55.2,29.5,25.6,1002.6,Rainy,None
2023-05-27,Chennai,21.8,60.1,3.2,8.0,1003.5,Clear,None
2023-05-28,Kolkata,32.1,69.7,1.7,7.2,1004.9,Clear,None
2023-05-28,Kolkata,17.9,71.8,13.8,10.0,1006.8,Rainy,None
2023-05-28,Kolkata,24.8,86.5,5.0,9.9,1010.7,Clear,None
2023-05-28,Mumbai,28.9,54.0,4.0,16.6,1019.3,Clear,None
2023-05-28,Kolkata,20.3,59.0,40.6,4.6,1005.2,Rainy,None
2023-05-29,Mumbai,40.7,80.4,20.4,11.5,1019.1,Rainy,Heatwave
2023-05-29,Bangalore,23.9,68.0,3.9,5.2,1020.2,Clear,None
2023-05-29,Kolkata,31.1,58.9,0.4,8.1,1016.8,Clear,None
2023-05-29,Delhi,26.8,63.3,6.1,11.6,1011.2,Clear,None
2023-05-29,Bangalore,24.9,85.1,30.5,6.0,1011.1,Rainy,None
2023-05-30,Kolkata,19.9,31.7,14.3,11.2,1012.2,Rainy,None
2023-05-30,Mumbai,26.8,57.6,4.1,11.6,1010.4,Clear,None
2023-05-30,Delhi,35.6,58.4,0.9,22.3,1006.4,Sunny,None
2023-05-30,Bangalore,26.3,48.2,11.9,16.7,1019.8,Rainy,None
2023-05-30,Bangalore,27.1,45.0,8.6,22.3,1018.8,Clear,None
2023-05-31,Mumbai,30.4,74.3,9.6,10.2,1011.7,Clear,None
2023-05-31,Kolkata,26.4,76.3,7.4,4.1,1022.0,Clear,None
2023-05-31,Delhi,32.4,59.9,13.9,20.6,1017.9,Rainy,None
2023-05-31,Delhi,34.8,56.0,33.6,3.7,1011.5,Rainy,None
2023-05-31,Bangalore,31.6,92.3,17.5,6.6,1016.2,Rainy,None
2023-06-01,Delhi,18.8,74.4,1.8,5.1,1007.0,Clear,None
2023-06-01,Bangalore,27.6,34.2,4.9,11.6,1015.2,Clear,None
2023-06-01,Mumbai,32.0,47.6,12.0,20.7,1016.9,Rainy,None
2023-06-01,Kolkata,31.5,66.6,19.4,7.1,1015.7,Rainy,None
2023-06-01,Bangalore,24.4,48.3,16.9,4.9,1013.2,Rainy,None
2023-06-02,Kolkata,21.7,62.2,12.7,8.2,1009.8,Rainy,None
2023-06-02,Kolkata,37.3,48.9,16.5,10.7,1015.8,Rainy,None
2023-06-02,Mumbai,23.6,48.1,13.2,17.6,1019.0,Rainy,None
2023-06-02,Kolkata,29.6,66.6,2.1,15.5,999.1,Clear,None
2023-06-02,Chennai,12.7,59.8,43.4,34.9,1015.5,Rainy,None
2023-06-03,Mumbai,22.0,66.6,1.9,6.2,1017.5,Clear,None
2023-06-03,Bangalore,13.1,80.7,28.9,13.3,1028.2,Rainy,None
2023-06-03,Kolkata,20.0,90.4,26.5,18.3,1012.7,Rainy,None
2023-06-03,Kolkata,28.6,66.7,2.2,9.4,1011.2,Clear,None
2023-06-03,Mumbai,30.0,89.5,4.3,7.2,1014.8,Clear,None
2023-06-04,Delhi,31.8,66.8,10.5,15.7,1010.9,Rainy,None
2023-06-04,Bangalore,18.0,75.0,38.1,7.6,1013.5,Rainy,None
2023-06-04,Bangalore,21.1,69.5,4.4,13.0,998.7,Clear,None
2023-06-04,Mumbai,27.6,38.6,2.9,5.7,1008.9,Clear,None
2023-06-04,Chennai,21.7,93.6,16.7,7.3,1005.1,Rainy,None
2023-06-05,Kolkata,24.9,77.7,12.5,12.7,1021.9,Rainy,None
2023-06-05,Delhi,31.6,82.0,6.9,7.4,1007.8,Clear,None
2023-06-05,Chennai,27.5,45.8,11.9,10.4,1020.5,Rainy,None
2023-06-05,Chennai,16.4,56.5,1.2,10.8,1010.5,Clear,None
2023-06-05,Kolkata,28.4,55.1,0.3,5.0,1013.5,Clear,None
2023-06-06,Chennai,18.9,40.4,1.0,10.4,1017.3,Clear,None
2023-06-06,Chennai,25.8,53.4,12.2,7.9,1021.5,Rainy,None
2023-06-06,Bangalore,20.7,92.9,3.2,6.1,1006.8,Clear,None
2023-06-06,Mumbai,21.3,59.4,10.9,10.5,1009.0,Rainy,None
2023-06-06,Mumbai,32.2,41.1,7.0,17.7,1004.6,Clear,None
2023-06-07,Mumbai,29.4,71.7,3.7,7.4,1011.7,Clear,None
2023-06-07,Kolkata,29.3,60.0,7.3,21.1,1018.2,Clear,None
2023-06-07,Mumbai,24.0,43.1,80.9,4.2,1015.9,Rainy,Torrential Downpour
2023-06-07,Mumbai,27.6,50.4,1.8,5.2,1010.1,Clear,None
2023-06-07,Delhi,16.6,67.9,33.1,13.5,1014.6,Rainy,None
2023-06-08,Mumbai,26.5,57.8,5.4,6.2,1003.7,Clear,None
2023-06-08,Bangalore,34.3,68.4,7.4,8.0,1002.9,Clear,None
2023-06-08,Kolkata,29.1,49.8,8.0,3.6,1019.3,Clear,None
2023-06-08,Delhi,34.5,66.6,11.3,4.8,1006.6,Rainy,None
2023-06-08,Delhi,26.7,57.3,15.0,14.9,1012.3,Rainy,None
2023-06-09,Chennai,24.0,76.1,9.8,8.8,1022.1,Clear,None
2023-06-09,Delhi,28.8,31.9,6.9,17.3,1015.9,Clear,None
2023-06-09,Chennai,24.2,49.5,1.5,9.4,1009.0,Clear,None
2023-06-09,Mumbai,26.4,74.4,35.1,12.1,1013.9,Rainy,None
2023-06-09,Mumbai,35.0,75.0,31.9,12.1,1010.2,Rainy,None
2023-06-10,Mumbai,28.4,45.7,5.0,7.1,1001.9,Clear,None
2023-06-10,Chennai,31.7,74.8,32.9,6.6,1013.1,Rainy,None
2023-06-10,Bangalore,22.0,65.9,13.9,15.2,1012.8,Rainy,None
2023-06-10,Mumbai,26.5,66.5,21.7,12.2,1008.2,Rainy,None
2023-06-10,Delhi,31.6,61.6,18.2,12.9,1007.1,Rainy,None
2023-06-11,Chennai,41.1,64.8,31.5,17.0,1016.8,Rainy,Heatwave
2023-06-11,Delhi,33.7,82.9,7.9,7.2,1015.6,Clear,None
2023-06-11,Delhi,26.9,86.1,10.3,11.6,1013.5,Rainy,None
2023-06-11,Bangalore,39.2,49.8,7.9,7.4,1005.0,Sunny,None
2023-06-11,Mumbai,20.9,63.8,18.8,5.0,1018.6,Rainy,None
2023-06-12,Delhi,32.7,63.4,9.9,21.4,1022.0,Clear,None
2023-06-12,Kolkata,14.8,54.8,16.6,20.3,1008.8,Rainy,None
2023-06-12,Chennai,30.5,61.7,11.7,7.8,1006.5,Rainy,None
2023-06-12,Mumbai,24.0,91.5,12.1,17.0,1023.0,Rainy,None
2023-06-12,Delhi,26.0,62.4,5.2,39.7,1017.9,Clear,None
2023-06-13,Kolkata,28.0,56.5,28.9,16.2,1010.6,Rainy,None
2023-06-13,Delhi,19.7,46.9,32.2,14.9,1005.5,Rainy,None
2023-06-13,Chennai,37.5,44.9,4.0,21.1,1011.1,Sunny,None
2023-06-13,Delhi,36.3,89.1,1.9,8.5,1009.4,Sunny,None
2023-06-13,Delhi,29.0,44.2,10.8,9.0,1012.5,Rainy,None
2023-06-14,Delhi,25.5,77.7,15.1,16.7,1020.9,Rainy,None
2023-06-14,Delhi,29.1,73.8,6.4,17.4,1021.8,Clear,None
2023-06-14,Chennai,27.3,80.5,18.6,14.8,1012.3,Rainy,None
2023-06-14,Bangalore,25.0,65.0,24.0,12.7,1010.2,Rainy,None
2023-06-14,Kolkata,27.3,78.0,18.8,10.4,1014.9,Rainy,None
2023-06-15,Kolkata,33.8,49.9,29.0,9.4,1013.5,Rainy,None
2023-06-15,Delhi,26.5,72.2,18.5,10.8,1011.2,Rainy,None
2023-06-15,Delhi,29.0,89.8,11.1,15.5,1017.6,Rainy,None
2023-06-15,Bangalore,22.2,52.9,16.2,25.1,1019.2,Rainy,None
2023-06-15,Delhi,25.8,43.0,1.2,6.2,1010.7,Clear,None
2023-06-16,Chennai,20.9,56.9,10.9,4.1,1009.6,Rainy,None
2023-06-16,Delhi,31.0,78.9,29.2,8.7,1005.2,Rainy,None
2023-06-16,Delhi,29.6,74.2,4.9,3.9,1008.1,Clear,None
2023-06-16,Delhi,28.1,70.1,6.7,10.1,1015.1,Clear,None
2023-06-16,Bangalore,23.2,83.0,5.9,25.8,1013.0,Clear,None
2023-06-17,Kolkata,29.1,56.5,22.7,6.7,1015.7,Rainy,None
2023-06-17,Kolkata,39.1,94.4,7.0,8.5,1014.7,Sunny,None
2023-06-17,Bangalore,24.2,74.1,20.5,14.6,1011.2,Rainy,None
2023-06-17,Mumbai,19.4,70.7,6.6,7.4,1016.2,Clear,None
2023-06-17,Bangalore,19.0,69.0,1.0,23.2,1011.9,Clear,None
2023-06-18,Bangalore,22.5,81.4,3.7,13.5,1001.0,Clear,None
2023-06-18,Kolkata,32.7,48.5,4.2,7.9,999.3,Clear,None
2023-06-18,Bangalore,33.2,65.2,17.6,25.7,1004.5,Rainy,None
2023-06-18,Bangalore,31.8,49.9,1.2,9.7,1015.7,Clear,None
2023-06-18,Delhi,27.7,41.7,2.2,11.4,1019.8,Clear,None
2023-06-19,Kolkata,35.3,45.1,14.2,14.7,1007.9,Rainy,None
2023-06-19,Mumbai,28.7,58.3,3.3,17.2,1016.1,Clear,None
2023-06-19,Chennai,31.0,71.3,35.8,20.7,1007.7,Rainy,None
2023-06-19,Bangalore,27.5,74.2,2.1,9.9,1004.1,Clear,None
2023-06-19,Chennai,35.2,43.0,0.1,24.3,1016.5,Sunny,None
2023-06-20,Mumbai,25.3,55.1,65.6,18.3,1017.7,Rainy,Torrential Downpour
2023-06-20,Bangalore,23.8,54.9,13.2,17.4,1004.4,Rainy,None
2023-06-20,Bangalore,23.7,50.8,20.0,17.1,1009.3,Rainy,None
2023-06-20,Chennai,32.1,88.6,1.3,7.0,1010.6,Clear,None
2023-06-20,Mumbai,30.6,50.3,3.8,12.0,1024.1,Clear,None
2023-06-21,Bangalore,13.0,72.1,9.2,4.3,1011.4,Clear,None
2023-06-21,Kolkata,23.1,61.2,16.7,11.4,1013.2,Rainy,None
2023-06-21,Delhi,19.8,75.4,4.5,6.5,1002.0,Clear,None
2023-06-21,Mumbai,28.3,68.1,8.2,12.8,1008.8,Clear,None
2023-06-21,Kolkata,32.9,65.9,1.4,7.5,1018.7,Clear,None
2023-06-22,Delhi,25.1,63.7,18.1,12.3,1013.5,Rainy,None
2023-06-22,Mumbai,33.1,67.6,29.1,15.8,1006.9,Rainy,None
2023-06-22,Bangalore,34.5,89.0,18.0,6.0,1021.0,Rainy,None
2023-06-22,Bangalore,28.0,65.4,14.9,16.4,1016.8,Rainy,None
2023-06-22,Mumbai,28.0,66.1,14.7,14.2,1011.7,Rainy,None
2023-06-23,Kolkata,26.9,33.5,0.0,8.7,1012.8,Clear,None
2023-06-23,Delhi,25.4,50.0,6.9,13.8,1002.9,Clear,None
2023-06-23,Kolkata,27.8,67.4,20.1,5.1,1008.5,Rainy,None
2023-06-23,Mumbai,33.8,72.6,24.9,8.5,1012.9,Rainy,None
2023-06-23,Chennai,24.6,75.1,5.3,17.4,1015.0,Clear,None
2023-06-24,Bangalore,29.1,60.9,1.1,6.8,1016.5,Clear,None
2023-06-24,Mumbai,26.3,62.3,3.7,7.8,1006.1,Clear,None
2023-06-24,Kolkata,32.6,75.2,6.9,6.9,1020.1,Clear,None
2023-06-24,Bangalore,30.5,80.2,0.1,12.0,1007.9,Clear,None
2023-06-24,Kolkata,34.8,42.7,1.7,11.7,1007.6,Clear,None
2023-06-25,Bangalore,30.0,65.3,9.1,12.2,1013.0,Clear,None
2023-06-25,Bangalore,26.9,76.9,12.1,26.6,1010.4,Rainy,None
2023-06-25,Delhi,21.6,51.0,7.0,5.0,1015.5,Clear,None
2023-06-25,Kolkata,43.5,85.0,2.5,6.7,1010.9,Sunny,Heatwave
2023-06-25,Chennai,26.9,39.9,7.1,13.8,1011.4,Clear,None
2023-06-26,Chennai,31.7,66.8,54.4,4.7,1021.8,Rainy,Torrential Downpour
2023-06-26,Mumbai,24.2,64.9,18.6,23.0,1025.4,Rainy,None
2023-06-26,Kolkata,30.7,65.6,15.0,4.8,1008.6,Rainy,None
2023-06-26,Bangalore,29.6,65.5,5.6,23.7,1020.0,Clear,None
2023-06-26,Mumbai,28.9,48.3,8.5,23.0,1002.9,Clear,None
2023-06-27,Chennai,34.6,56.5,7.8,17.1,1009.1,Clear,None
2023-06-27,Bangalore,29.0,41.7,1.7,14.1,1009.8,Clear,None
2023-06-27,Kolkata,25.7,68.1,17.4,11.1,1019.1,Rainy,None
2023-06-27,Bangalore,37.5,63.4,4.1,11.0,1014.7,Sunny,None
2023-06-27,Mumbai,37.2,53.8,24.0,25.8,1018.1,Rainy,None
2023-06-28,Kolkata,23.6,112.9,21.4,8.2,1007.3,Rainy,None
2023-06-28,Bangalore,26.2,62.5,7.9,11.0,1008.1,Clear,None
2023-06-28,Bangalore,27.0,63.9,31.9,15.4,1006.7,Rainy,None
2023-06-28,Kolkata,29.2,79.4,0.2,3.2,1018.5,Clear,None
2023-06-28,Bangalore,33.9,81.3,14.8,5.4,1006.9,Rainy,None
2023-06-29,Delhi,31.9,60.5,6.1,11.1,1009.1,Clear,None
2023-06-29,Bangalore,31.4,67.2,3.0,13.2,1014.7,Clear,None
2023-06-29,Mumbai,34.7,74.4,22.8,15.1,1004.2,Rainy,None
2023-06-29,Mumbai,33.7,82.4,3.6,12.4,1016.4,Clear,None
2023-06-29,Mumbai,30.9,40.6,9.6,3.6,1006.1,Clear,None
2023-06-30,Mumbai,25.2,77.5,3.0,9.4,1003.8,Clear,None
2023-06-30,Chennai,21.3,63.3,14.1,15.8,1017.9,Rainy,None
2023-06-30,Delhi,21.6,84.6,15.5,11.7,1002.8,Rainy,None
2023-06-30,Chennai,35.2,84.0,2.3,18.0,1012.2,Sunny,None
2023-06-30,Chennai,24.9,83.4,7.6,16.1,1010.8,Clear,None
2023-07-01,Kolkata,29.3,55.8,1.8,9.4,1009.9,Clear,None
2023-07-01,Chennai,31.6,72.6,2.9,4.3,1008.4,Clear,None
2023-07-01,Chennai,17.7,47.2,16.0,3.4,1007.3,Rainy,None
2023-07-01,Bangalore,32.5,87.0,16.2,17.6,1003.6,Rainy,None
2023-07-01,Chennai,25.7,81.7,41.0,11.5,1014.5,Rainy,None
2023-07-02,Delhi,21.5,95.6,26.9,14.5,1008.8,Rainy,None
2023-07-02,Kolkata,35.3,39.5,6.9,6.1,1002.4,Sunny,None
2023-07-02,Chennai,26.9,84.7,0.9,16.3,1003.3,Clear,None
2023-07-02,Delhi,22.3,99.4,0.5,9.7,1014.0,Clear,None
2023-07-02,Delhi,24.9,68.0,1.9,22.5,1015.8,Clear,None
2023-07-03,Mumbai,27.9,52.2,11.9,5.8,1006.4,Rainy,None
2023-07-03,Chennai,31.6,52.9,4.8,8.2,1012.7,Clear,None
2023-07-03,Mumbai,28.3,79.2,14.2,19.5,1010.6,Rainy,None
2023-07-03,Delhi,27.1,79.9,22.6,10.7,1009.9,Rainy,None
2023-07-03,Chennai,21.8,66.5,21.1,33.6,1012.1,Rainy,None
2023-07-04,Bangalore,23.2,75.1,21.0,5.4,1011.8,Rainy,None
2023-07-04,Delhi,28.5,53.0,1.3,19.2,1005.4,Clear,None
2023-07-04,Chennai,27.1,69.0,14.3,11.3,1012.0,Rainy,None
2023-07-04,Chennai,30.3,83.9,9.5,10.6,1003.9,Clear,None
2023-07-04,Mumbai,37.0,80.8,5.1,11.6,1013.6,Sunny,None
2023-07-05,Mumbai,39.7,64.9,3.0,19.3,1004.9,Sunny,None
2023-07-05,Kolkata,33.2,57.6,4.6,1.8,1012.8,Clear,None
2023-07-05,Bangalore,28.3,47.3,8.8,7.7,1018.0,Clear,None
2023-07-05,Mumbai,28.0,44.1,1.2,9.8,1010.6,Clear,None
2023-07-05,Chennai,31.8,63.5,15.8,7.7,1000.6,Rainy,None
2023-07-06,Delhi,28.5,59.6,0.4,4.1,1000.0,Clear,None
2023-07-06,Chennai,26.9,89.7,8.3,18.2,1019.5,Clear,None
2023-07-06,Mumbai,21.4,59.4,39.8,3.3,1016.4,Rainy,None
2023-07-06,Delhi,32.7,49.2,8.3,8.5,1015.6,Clear,None
2023-07-06,Kolkata,20.1,58.8,1.7,10.7,1007.6,Clear,None
2023-07-07,Delhi,19.2,76.9,29.0,16.1,1008.0,Rainy,None
2023-07-07,Kolkata,32.7,80.7,5.3,9.0,1013.5,Clear,None
2023-07-07,Bangalore,34.7,56.7,5.3,2.5,1022.1,Clear,None
2023-07-07,Delhi,31.9,88.2,1.7,7.3,1013.2,Clear,None
2023-07-07,Delhi,33.6,51.6,5.1,7.7,1016.0,Clear,None
2023-07-08,Bangalore,42.4,66.4,4.8,23.9,1014.8,Sunny,Heatwave
2023-07-08,Kolkata,20.6,36.0,25.1,15.0,1013.6,Rainy,None
2023-07-08,Kolkata,23.7,74.4,12.7,1.6,1001.8,Rainy,None
2023-07-08,Bangalore,26.3,58.1,12.7,7.0,1012.1,Rainy,None
2023-07-08,Chennai,35.0,64.2,36.7,13.7,1006.1,Rainy,None
2023-07-09,Kolkata,36.5,76.4,5.9,11.3,1012.1,Sunny,None
2023-07-09,Delhi,27.3,70.6,19.4,17.6,1013.2,Rainy,None
2023-07-09,Kolkata,20.0,62.7,1.5,33.5,1022.6,Clear,None
2023-07-09,Delhi,30.9,56.4,4.5,9.0,1015.3,Clear,None
2023-07-09,Chennai,38.6,53.8,0.8,13.9,1003.3,Sunny,None
2023-07-10,Kolkata,27.1,38.9,11.1,8.4,1002.4,Rainy,None
2023-07-10,Delhi,34.6,86.2,18.9,11.7,1014.6,Rainy,None
2023-07-10,Mumbai,23.5,67.2,4.6,10.0,1001.9,Clear,None
2023-07-10,Kolkata,26.7,59.2,15.5,8.1,1022.6,Rainy,None
2023-07-10,Chennai,29.0,53.2,0.2,30.8,1010.9,Clear,None
2023-07-11,Kolkata,22.1,72.9,24.6,7.2,1008.5,Rainy,None
2023-07-11,Chennai,31.5,53.0,0.6,6.6,1011.4,Clear,None
2023-07-11,Bangalore,30.4,50.0,3.4,15.0,1007.1,Clear,None
2023-07-11,Delhi,32.6,37.7,51.9,9.2,1018.7,Rainy,Torrential Downpour
2023-07-11,Kolkata,23.1,76.2,6.5,28.9,1002.7,Clear,None
2023-07-12,Delhi,31.6,71.6,2.4,15.1,1016.3,Clear,None
2023-07-12,Mumbai,26.2,55.0,6.5,3.9,1009.9,Clear,None
2023-07-12,Chennai,24.0,61.3,16.3,12.1,1018.8,Rainy,None
2023-07-12,Kolkata,24.8,70.9,13.3,14.4,1006.2,Rainy,None
2023-07-12,Delhi,27.8,85.0,72.6,10.7,1011.6,Rainy,Torrential Downpour
2023-07-13,Bangalore,19.7,61.0,1.8,19.8,1016.2,Clear,None
2023-07-13,Mumbai,22.4,84.0,20.2,1.0,1010.6,Rainy,None
2023-07-13,Bangalore,35.1,65.7,10.4,6.0,1013.3,Rainy,None
2023-07-13,Bangalore,30.3,70.2,0.3,5.1,1007.6,Clear,None
2023-07-13,Kolkata,23.2,75.1,25.0,18.8,1013.7,Rainy,None
2023-07-14,Kolkata,32.9,80.7,12.9,16.8,1000.9,Rainy,None
2023-07-14,Kolkata,29.8,58.6,23.5,8.1,995.1,Rainy,None
2023-07-14,Bangalore,24.4,38.9,9.0,4.6,1003.2,Clear,None
2023-07-14,Kolkata,34.1,63.3,13.4,1.6,1015.2,Rainy,None
2023-07-14,Bangalore,24.7,71.9,42.2,4.8,1017.8,Rainy,None
2023-07-15,Kolkata,24.8,84.7,18.0,5.9,1010.8,Rainy,None
2023-07-15,Mumbai,25.0,36.1,6.6,9.4,1012.3,Clear,None
2023-07-15,Kolkata,22.4,48.5,48.5,10.6,1016.2,Rainy,None
2023-07-15,Delhi,23.2,76.6,2.7,9.7,1005.7,Clear,None
2023-07-15,Mumbai,18.4,68.1,3.1,3.0,1011.5,Clear,None
2023-07-16,Kolkata,36.5,71.4,4.6,13.7,1009.6,Sunny,None
2023-07-16,Chennai,29.6,65.4,1.2,7.9,1000.3,Clear,None
2023-07-16,Bangalore,14.9,47.6,3.0,5.6,1002.3,Clear,None
2023-07-16,Kolkata,39.7,94.3,1.8,17.6,1018.3,Sunny,None
2023-07-16,Bangalore,32.6,76.8,11.6,4.1,1002.5,Rainy,None
2023-07-17,Bangalore,24.6,59.0,7.1,10.1,1009.2,Clear,None
2023-07-17,Mumbai,42.7,87.6,41.9,8.2,1018.2,Rainy,Heatwave
2023-07-17,Mumbai,30.9,66.7,7.1,3.8,1006.8,Clear,None
2023-07-17,Delhi,32.2,71.1,20.6,10.4,1007.5,Rainy,None
2023-07-17,Mumbai,35.9,41.0,1.4,15.6,1009.4,Sunny,None
2023-07-18,Bangalore,30.6,30.2,24.8,3.3,1014.3,Rainy,None
2023-07-18,Delhi,33.4,72.7,7.5,15.7,1015.4,Clear,None
2023-07-18,Kolkata,30.1,63.3,23.5,18.4,1012.4,Rainy,None
2023-07-18,Kolkata,28.3,92.9,8.0,7.5,1015.8,Clear,None
2023-07-18,Bangalore,35.6,58.9,5.6,13.6,1015.8,Sunny,None
2023-07-19,Bangalore,27.5,38.0,5.2,12.9,1019.1,Clear,None
2023-07-19,Chennai,15.8,66.9,29.3,11.0,1021.0,Rainy,None
2023-07-19,Kolkata,33.0,77.3,7.2,8.0,1016.0,Clear,None
2023-07-19,Mumbai,25.1,63.4,42.1,14.9,1013.4,Rainy,None
2023-07-19,Kolkata,27.8,67.9,9.2,2.3,1015.9,Clear,None
